ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
